x [kpc]	y [kpc]	MF814W
0.17337	40.16367	-8.16621
39.10927	77.59979	-8.02554
-131.54690	130.22498	-7.99353
-160.57097	353.69165	-7.31839
-162.28073	348.45028	-7.84404
-141.92801	365.65997	-9.02619
-149.58905	388.44357	-7.55649
-79.12423	45.62025	-7.65006
-218.95091	145.43571	-9.44340
-168.71027	282.63424	-8.23899
-164.34022	292.32338	-7.45223
-196.82566	278.77532	-9.09953
-180.20631	266.58058	-7.95254
-124.28640	429.68780	-7.19027
-126.19643	440.14214	-7.72147
46.97356	76.32195	-7.42514
14.60769	31.31745	-7.41384
123.87092	81.40266	-7.59711
48.39039	69.33047	-7.97362
-168.18419	361.07770	-7.39565
-187.80757	305.29678	-7.51877
-33.60934	40.17861	-7.90465
24.27740	176.12994	-7.81440
133.46291	71.05443	-9.35457
53.90527	58.32165	-7.93712
64.92305	35.88478	-7.88019
13.03841	65.81903	-8.30924
-5.26080	66.12019	-8.27826
-4.91705	60.95877	-7.64428
-171.16132	54.51056	-7.79777
-343.67670	239.29541	-7.18240
-146.51926	351.41920	-9.98793
-144.65705	347.83602	-9.36966
-147.51164	348.90687	-7.72032
-151.43631	350.78177	-7.60742
-149.15863	352.76205	-8.74489
-146.15459	352.18440	-8.53301
-147.19479	352.24718	-7.23409
-147.61625	354.86637	-7.84663
-146.97360	354.55102	-8.11711
-148.06163	353.63636	-8.39350
-148.79396	356.28394	-8.24646
-150.69801	357.93168	-9.27414
142.80382	276.58506	-7.17119
40.51713	66.06788	-8.78919
-123.42853	79.32300	-7.10651
-18.22449	32.42267	-8.71660
-21.76357	33.77150	-7.76037
-14.85578	81.24050	-7.26409
-15.04409	78.20657	-8.40458
169.32004	63.09821	-7.50971
84.68991	61.52969	-7.39623
-347.82257	159.61521	-8.34050
-18.66089	106.22557	-7.64996
137.01694	41.70380	-7.27248
-143.56604	374.49573	-8.63024
-151.73821	362.86144	-7.82876
-150.89529	365.20040	-9.04285
-141.29433	360.38946	-7.77692
-141.62911	361.13150	-8.00037
-136.25173	364.56074	-10.09509
-134.01589	400.57704	-7.50577
-223.79324	135.17566	-8.71718
-222.26581	134.52852	-7.67067
-223.24922	133.64001	-8.19325
-223.51525	134.29163	-8.96758
-223.51525	134.29163	-10.64882
-223.53617	133.96582	-9.46223
-222.90249	133.83580	-7.87862
-222.47804	133.40163	-7.90027
-224.08916	134.63762	-8.35583
-226.22934	134.06147	-8.34875
-224.33426	134.12723	-8.04983
-224.12502	133.54959	-7.98424
-224.22068	134.17954	-7.96242
-224.00546	134.46650	-8.26347
-224.93806	134.47696	-9.90620
-226.84211	136.20988	-7.95065
-223.05194	134.71011	-8.41308
-223.83508	134.92682	-8.39614
-223.25819	135.90500	-8.12209
-222.75602	135.56573	-7.16098
-222.37342	133.49504	-9.91014
-225.81087	132.96448	-7.87869
-225.88261	133.10721	-7.95985
-224.97692	132.20151	-8.10596
-220.02997	129.42016	-7.48453
-223.54813	133.13261	-8.01479
-221.36908	132.25532	-7.41678
-221.36908	132.25532	-9.57114
-12.39277	62.27771	-8.45812
133.24172	111.32944	-8.03178
-105.80485	305.20337	-7.16317
-109.97164	338.46373	-7.35727
-102.28669	295.48509	-7.40766
30.99388	111.18073	-8.07501
46.89286	153.35606	-7.70411
-64.10105	41.18295	-7.34383
-63.80215	41.53641	-8.40234
-64.68393	40.99314	-7.81428
-64.66001	41.30849	-8.21018
-64.90213	41.91453	-8.02123
-66.22032	41.50502	-7.80945
-65.85864	41.72621	-9.04170
-66.14260	41.55061	-8.48116
-65.79288	41.09402	-8.29987
-66.28608	41.62832	-8.39536
-65.86163	41.67839	-9.32573
-64.93202	41.47513	-7.80069
-65.00077	41.94890	-8.43619
-64.49263	41.68138	-8.86329
-64.78556	41.58274	-7.89774
-64.81246	41.71575	-8.53008
-65.02468	41.85176	-7.66154
-64.74670	42.28293	-8.51253
-64.42687	42.45929	-7.70730
-65.23093	42.07594	-9.13417
-65.31164	42.57437	-8.64520
-65.34751	42.83293	-9.37450
-64.68393	43.05636	-8.24863
-64.42985	42.81723	-8.88058
-64.48067	42.60351	-7.56469
-64.46572	42.97341	-9.68772
-65.02169	42.85011	-7.66131
-65.82875	42.67973	-8.90411
-66.20239	42.89869	-8.02306
-65.42522	42.32030	-8.51501
-65.52087	42.31656	-7.71183
-65.57767	42.24109	-7.45604
-65.67033	42.08416	-8.20350
-66.36977	42.20746	-8.39569
-65.68527	42.66180	-9.33169
-65.42821	42.76268	-8.01450
-64.88121	42.75222	-7.59463
-64.46273	42.15216	-8.54549
-64.65703	43.86117	-7.60745
-66.27412	43.58991	-8.41773
-64.97686	44.65104	-8.83355
-64.47469	44.83786	-7.53478
-65.33555	43.57796	-8.52047
-64.91409	43.42178	-7.53306
-64.70784	43.42477	-9.04905
-64.81844	44.63834	-8.33029
-65.04561	45.04934	-7.37777
-66.21733	44.27217	-7.82022
-65.98119	43.80812	-10.53586
-65.61951	44.03828	-7.78620
-64.52551	44.44554	-9.72949
-64.45377	41.88389	-7.78169
-65.26381	41.77404	-8.82017
-64.95892	42.84563	-8.97526
-65.35946	42.59679	-9.55892
-65.60158	42.12899	-8.67540
-66.10673	42.66628	-7.74690
-65.90647	42.64088	-10.43580
-66.99748	41.15903	-7.66173
-67.10210	41.94965	-8.19096
-66.60890	42.50786	-9.02178
-67.56242	41.27411	-9.04335
-67.65209	41.75611	-8.61400
-67.74775	44.77210	-9.40028
-66.82412	43.08027	-7.77089
-67.14395	41.35856	-7.85465
-66.79423	40.99165	-7.39327
-66.83906	41.72846	-7.83003
-66.72847	41.56181	-8.11342
-66.72249	41.99673	-8.18647
-66.44151	41.71276	-8.91565
-69.23033	42.16486	-7.72864
-69.40669	45.89375	-8.98515
-31.18519	33.53013	-9.92463
27.94800	63.26635	-7.40459
27.33823	79.63088	-7.82453
43.87687	84.78855	-8.12068
-34.19221	110.87136	-9.38028
-15.61202	105.07626	-8.38112
-0.86086	101.97433	-8.23384
-226.98260	80.67855	-7.32393
61.13289	148.55782	-7.06141
-7.23360	177.56769	-7.15145
105.13529	46.15829	-7.50190
104.79454	38.89480	-9.67173
-41.69184	167.46158	-7.76489
66.80319	76.76210	-6.92067
100.09270	32.94501	-8.43659
102.16713	72.64911	-7.00213
92.53030	81.88316	-7.28467
83.79916	84.45975	-7.43175
-65.28175	46.93246	-7.75887
-60.33480	46.17099	-9.81958
-62.84863	46.45869	-7.94376
-63.04889	46.54762	-8.01726
-65.93935	42.51683	-8.53738
-64.28638	42.28966	-9.48280
-63.29400	42.48096	-7.74817
-62.99808	42.97416	-9.45672
-62.99509	42.93381	-8.95561
-63.12063	42.49516	-7.71025
-62.77689	42.37634	-8.31147
-62.79183	41.26066	-8.74564
-63.04591	41.19490	-8.77171
-61.24647	42.13721	-8.57217
-62.22092	43.95085	-8.04712
-61.51250	44.04949	-8.97218
-61.99076	43.58842	-8.17514
-62.86058	43.58244	-7.98348
-63.63775	43.14902	-7.84804
-64.10703	43.06832	-8.93484
-63.62878	43.16471	-8.10041
-63.59590	44.47394	-8.38867
-64.20268	43.06010	-8.89598
-63.98149	43.41356	-8.55424
-64.26844	43.18414	-8.25520
-61.56631	42.17981	-8.70596
-62.06847	42.93306	-9.39449
-63.03694	42.98238	-8.35861
-63.03694	42.98238	-7.52442
-62.82471	42.97790	-7.63551
-62.65433	43.00779	-7.63064
-62.83667	42.02961	-8.13360
-148.72820	353.48391	-7.81305
-149.76541	352.40634	-8.22232
-149.98063	352.49527	-9.77745
-150.19883	351.99161	-8.55517
-151.06567	352.44670	-8.34136
-150.57545	352.97278	-8.85583
-151.33767	352.98548	-7.61518
-151.48713	353.38976	-9.11855
-150.94610	352.28828	-7.64426
-150.86540	351.82721	-9.31523
-151.31974	352.47061	-9.00372
-149.69666	353.74546	-9.31997
0.11956	41.54762	-7.42605
-163.76930	53.53611	-7.78363
11.14333	102.11631	-7.34547
-32.79033	242.83449	-9.07493
5.18607	132.68276	-8.86551
132.08793	51.84952	-7.96849
28.00479	45.40952	-7.26496
26.59693	46.93620	-7.85598
12.11180	32.65657	-8.11800
-205.54185	48.59589	-8.39395
-205.54185	48.59589	-7.45371
-205.54185	48.59589	-7.41394
-136.07836	370.44327	-8.77951
-144.79455	366.30786	-8.25453
-116.15607	299.79834	-7.26278
-94.51804	42.50711	-7.36140
-59.99703	35.11883	-7.53488
-62.41222	38.62802	-7.88818
-60.55599	36.16651	-7.56968
-61.80842	36.91976	-8.23267
-63.85894	40.23017	-9.90876
-63.48231	39.94845	-9.46807
-62.62743	39.11001	-8.97320
-62.56466	39.46870	-9.24762
-64.20866	40.86909	-9.90548
-62.91737	38.68108	-7.66702
-65.98418	39.03603	-9.18495
-65.66136	40.17488	-9.51734
-64.55540	40.41849	-10.08122
-64.55839	40.50517	-8.21091
-66.85102	40.44539	-8.90887
-66.47439	40.26007	-8.83381
-68.11241	40.52983	-7.10365
-66.45945	39.69662	-7.97473
-67.24558	39.28487	-7.58386
-66.65972	40.46407	-11.14865
-67.39503	40.92962	-7.79210
-67.50563	40.91617	-9.03649
-57.14843	44.61592	-7.59182
-59.93725	42.41669	-8.86541
-117.84192	143.96359	-7.83387
-57.70141	68.56750	-7.23532
-62.19999	70.75178	-7.74980
-78.20359	54.42910	-9.54593
-83.32988	49.57258	-7.28105
71.72623	68.24319	-7.56641
74.25500	72.59306	-7.87105
72.03410	73.27159	-7.80317
78.29924	79.40819	-7.10917
76.96909	78.37247	-7.49305
72.88599	78.57797	-8.20213
75.74356	65.01497	-8.33997
-30.88927	42.24258	-7.99654
-128.04967	148.35830	-7.11500
-130.63822	126.28461	-7.76113
-25.38635	58.60711	-7.42075
29.56809	36.68735	-7.91740
21.95487	43.39562	-7.51083
38.25737	55.64492	-7.26298
45.52983	33.56600	-7.88714
99.10630	104.95371	-7.89871
-36.81663	75.28623	-7.67695
-42.22091	67.36888	-7.59689
-100.93562	290.46416	-9.39875
-16.51772	105.18312	-7.35289
8.89255	98.60488	-8.89582
66.33092	46.21284	-7.63934
-104.26248	42.76866	-7.34174
154.19823	38.72816	-7.23047
14.67345	65.26456	-7.00978
10.48872	91.69261	-7.56564
-51.12840	130.72415	-7.15610
-46.42955	121.28311	-7.44840
82.87553	73.77973	-7.91491
74.41342	278.51303	-7.68743
136.87944	375.28933	-7.91191
-37.18130	59.96938	-7.46426
-42.66628	69.01363	-7.45449
129.77138	34.57780	-7.55884
-150.81757	348.81794	-9.28584
-151.41240	347.82407	-9.47224
-148.53391	349.36121	-8.31353
-150.20780	351.16886	-9.25931
-149.49041	351.14046	-7.94921
-150.07628	351.54698	-8.80329
-151.57381	351.25256	-8.32116
-150.98197	350.12642	-9.57880
-151.28387	351.36764	-7.64168
-151.13143	351.38482	-9.35241
-151.20017	351.37735	-8.23570
-253.84854	418.41444	-7.35923
-236.49089	346.92585	-7.37419
-180.65767	345.87966	-9.31061
-154.78708	344.12283	-7.70845
-154.86779	351.74949	-8.05451
-153.94117	352.69554	-7.87628
-154.18030	351.89446	-8.94634
-153.54661	353.59526	-8.45977
-153.45096	351.97068	-8.19084
-153.35830	351.94378	-8.30232
120.62476	136.87570	-7.31327
155.19360	177.98467	-9.28877
24.94695	90.23692	-7.30324
24.94695	90.23692	-7.48607
-162.66334	376.13375	-7.62185
-153.43601	136.84133	-7.87970
-38.26036	82.59232	-7.57309
-54.37455	116.16504	-8.01413
-137.60878	303.84184	-7.64414
-144.27146	337.83677	-7.76894
-152.35097	343.31577	-9.12716
-147.06028	341.13747	-9.51098
-150.46187	341.08591	-8.59092
-147.86435	344.25883	-8.20658
-150.12410	346.91090	-7.83700
-151.79500	346.60900	-9.30236
-151.29881	346.77639	-7.56077
-149.35889	348.45477	-8.85296
-149.50237	348.35762	-7.54009
-151.36457	349.31338	-8.04007
-150.68904	348.96665	-8.13344
-147.63419	353.25824	-8.02277
-144.28043	352.83378	-7.49463
-149.83416	350.50229	-8.06640
-150.33932	348.90836	-7.30392
-151.16431	351.70466	-10.39873
-151.43631	348.08935	-8.71954
-150.23171	350.02254	-7.50732
-148.19614	348.98608	-8.16584
-148.32168	350.78775	-7.87069
-137.75823	357.88236	-7.21754
-143.28805	355.13763	-7.72661
-143.08479	359.34851	-7.43271
106.29207	42.39652	-7.24077
-51.96833	145.57919	-8.91952
-49.57706	84.46648	-7.32687
148.30673	176.54542	-7.63558
64.76762	33.29548	-7.06204
-44.57332	36.12690	-8.30173
-32.16262	51.98328	-7.87169
6.74937	83.09673	-7.08625
31.70230	91.81665	-7.58448
-4.72874	118.74388	-7.60567
-304.05332	74.46124	-7.58571
147.12305	163.06388	-7.79505
-109.29312	76.29729	-8.41888
9.11972	53.96729	-7.42381
-154.21617	99.96865	-7.22551
20.03289	40.05382	-7.72566
-160.20033	102.63940	-7.24042
-57.08267	113.25142	-7.63039
119.83564	43.23047	-7.48847
22.48992	32.98910	-7.18444
20.10463	35.93485	-7.79509
19.51279	31.22479	-7.60805
142.20600	200.06508	-7.50906
-17.95846	140.88034	-7.17859
-152.48249	355.35658	-8.82518
-150.57545	355.86173	-7.29552
-149.21243	354.49198	-8.27988
-150.32138	352.01477	-7.96758
-287.13506	119.90813	-8.97618
-269.22443	119.83340	-7.88754
105.45812	241.02684	-7.65247
136.35336	1.65670	-7.03296
143.79919	-93.72593	-7.17068
56.27263	-152.24187	-9.38721
169.11679	-55.18983	-8.63566
120.26009	-69.27293	-7.23895
164.65108	-60.94159	-7.27847
134.37458	-71.40191	-7.14479
148.57874	-74.85805	-8.23396
145.02172	-62.33375	-7.41913
151.19420	-47.81723	-7.15781
184.42093	-54.26470	-8.07480
183.68561	-53.23421	-8.15577
184.54049	-52.74400	-8.24701
185.49401	-53.50622	-8.54506
185.44021	-53.26784	-8.12884
185.18913	-53.16023	-7.93572
183.91577	-53.25887	-9.01623
185.52988	-52.12003	-8.55050
184.20871	-52.71934	-10.57210
184.01441	-54.50906	-8.77236
184.34919	-54.55240	-8.00097
184.58832	-54.52774	-8.21764
185.49999	-53.88061	-7.61122
184.64511	-53.84175	-8.35239
184.37012	-54.51504	-7.60381
183.97855	-54.76164	-8.88807
183.54812	-55.38711	-7.68603
185.18614	-54.87448	-7.75303
184.68098	-54.62339	-8.86353
177.45934	-72.09089	-7.44132
173.61537	-59.97312	-7.96349
177.95553	-64.39772	-9.47023
407.72097	-112.58934	-7.35354
389.84022	-155.42525	-7.58116
248.86872	-183.13189	-7.13097
191.86676	-45.82276	-7.65071
265.27584	-134.37832	-7.83755
263.15657	-129.16759	-8.54534
204.53153	-38.41281	-7.24857
217.38164	-27.56913	-8.92597
264.41797	-119.06670	-7.41272
264.79460	-122.79185	-8.34941
220.37969	-62.92111	-7.17716
218.71178	-67.35319	-7.70333
187.25459	-49.45003	-11.32131
188.11545	-49.61891	-8.18293
189.72059	-50.10015	-8.09579
581.23769	-406.11284	-7.22985
578.07225	-405.99626	-7.16429
572.94297	-403.69690	-7.66008
574.79321	-403.90988	-7.77667
579.27685	-403.18801	-7.10271
580.48145	-404.18487	-7.23786
229.26626	-53.34855	-7.84170
218.02130	-64.41267	-7.98352
239.83868	-90.96700	-7.32904
281.09112	-139.15563	-7.80885
277.08275	-133.56454	-8.28973
273.73796	-135.88482	-10.25361
311.37958	-114.09435	-7.82482
252.92492	-170.28403	-7.79980
231.21814	-148.64525	-9.20716
249.02415	-152.15893	-7.16250
250.39913	-142.41001	-7.10790
240.84002	-135.38863	-7.37496
226.71358	-140.84895	-8.87035
215.81834	-23.76701	-7.76846
206.29809	-57.32329	-7.43223
188.61164	-49.11898	-8.61734
189.81923	-50.67481	-7.70447
183.59893	-50.62399	-9.95130
187.48475	-50.75327	-7.57593
187.30540	-50.89002	-9.29850
188.20512	-51.29953	-8.49470
189.55619	-45.57990	-8.29489
190.65020	-49.43807	-8.88562
189.84912	-50.89824	-7.57534
188.15729	-50.44539	-8.96739
189.12875	-51.06937	-10.04492
257.38165	-106.36306	-7.60988
187.83447	-52.79706	-11.01320
187.96898	-52.22241	-7.78081
188.36653	-51.52670	-7.99906
190.80264	-52.71187	-9.11036
189.49342	-57.03036	-8.93580
189.21543	-57.98463	-7.93556
190.01053	-51.45645	-7.78108
187.75078	-55.23242	-7.40709
188.42631	-53.08476	-8.15623
188.40838	-51.64327	-9.21726
188.13338	-51.73668	-7.62637
187.95105	-52.95473	-7.55432
188.83881	-52.08043	-9.22634
189.42168	-54.65104	-7.47048
185.94537	-54.24154	-7.50889
187.62225	-52.28219	-9.39993
186.99155	-52.73728	-8.04452
186.75541	-51.70679	-7.74959
186.48639	-52.49367	-8.32581
186.10379	-51.58125	-8.63089
186.07988	-53.22450	-8.86085
185.60162	-52.85012	-9.10260
185.95135	-52.98238	-8.66337
185.66439	-53.54060	-7.94265
187.09617	-52.47050	-9.45324
186.96764	-52.35617	-8.10909
185.64945	-53.86641	-8.12436
185.82879	-54.61891	-7.83337
185.67037	-54.80797	-7.77841
186.10080	-54.69887	-8.92756
185.67336	-53.59589	-9.60839
185.67336	-53.59589	-9.88395
185.46711	-53.74385	-10.72511
185.21304	-53.82830	-7.97638
185.03071	-53.61532	-8.51869
184.97690	-53.92469	-7.66316
184.87527	-53.92395	-8.46517
184.78859	-53.66913	-9.66457
185.03967	-53.72816	-8.43048
184.93804	-54.02632	-8.84897
185.34456	-54.56884	-7.62957
184.94103	-54.16756	-8.02863
185.37146	-54.24602	-7.97080
185.20706	-54.86402	-8.42265
184.73777	-55.38487	-8.01963
184.56142	-55.03141	-7.90746
184.74973	-54.66748	-9.01822
184.66903	-54.77659	-7.83142
185.08750	-53.74684	-8.50368
184.83044	-54.47842	-7.92252
185.03668	-53.96056	-8.95278
184.68995	-53.75282	-8.82469
184.12202	-54.00689	-7.80098
184.18778	-54.49860	-8.70490
184.37012	-55.04635	-8.81672
184.32528	-54.82067	-8.64332
184.07121	-54.74221	-7.63560
184.35517	-55.15994	-8.35958
183.51225	-55.17937	-7.93639
183.99349	-54.97685	-10.97634
183.60491	-54.70335	-7.84163
183.86795	-54.84758	-8.98159
183.55111	-54.99031	-8.58758
184.26550	-55.21972	-8.07629
184.22963	-54.87821	-8.52404
184.03833	-54.71755	-8.92871
184.27745	-54.82889	-7.90024
184.35816	-54.91035	-7.84450
184.32528	-54.71232	-8.28014
184.06224	-54.65254	-8.64366
184.40599	-54.61443	-8.12757
184.44185	-54.61891	-7.94457
183.63181	-54.96041	-8.08156
183.81116	-54.86999	-7.60673
183.78724	-55.10314	-8.23540
183.88289	-54.72801	-8.08247
183.95463	-54.81395	-7.74422
183.92773	-54.48590	-9.38296
183.89186	-54.58678	-7.67197
184.27745	-54.16681	-8.42135
184.48968	-54.39622	-9.32194
295.21158	-124.25053	-7.30568
185.68831	-53.92544	-8.06425
186.22933	-53.80663	-7.66134
185.79591	-53.97252	-8.27366
186.44156	-54.95294	-8.91529
185.69428	-53.84922	-7.62494
186.76139	-52.83592	-7.71070
186.77036	-52.53103	-8.78740
186.85106	-51.70305	-9.75104
185.65841	-52.53402	-7.97251
185.72119	-53.47484	-8.71530
186.04700	-53.04740	-8.39627
187.04535	-52.97566	-8.67253
185.71820	-53.52640	-7.70785
185.71222	-54.35886	-8.05372
185.65543	-53.99270	-7.79493
185.81086	-54.65403	-7.99545
186.11276	-54.91259	-7.85434
202.21200	-46.71949	-7.36531
416.95128	-142.58038	-7.65341
185.32961	-74.16383	-8.52388
330.24074	-158.85748	-7.19670
265.33861	-137.28297	-8.99254
270.18393	-138.10870	-6.98704
268.75514	-130.42001	-7.43568
272.64694	-130.25263	-7.48121
283.70060	-134.24381	-7.57538
280.44846	-141.55587	-7.29555
177.25608	-48.98522	-7.99128
440.89689	-318.82764	-7.74512
183.90980	-54.80349	-7.65227
186.25324	-52.04231	-8.87954
185.88260	-52.60202	-8.71032
186.65079	-52.00645	-9.35020
187.90621	-52.30760	-8.56866
194.42841	-56.89211	-8.06984
198.34412	-44.93874	-7.30040
195.02324	-9.26020	-8.25596
174.54796	-67.08641	-7.25891
208.41735	-34.69513	-7.14079
178.96285	-54.73847	-7.42893
182.13428	-56.31148	-8.07068
181.01935	-55.89525	-10.89800
179.35442	-57.14469	-10.97738
180.25115	-57.09911	-8.60398
182.14623	-56.36155	-7.72155
182.96225	-56.23601	-8.17216
183.15953	-56.02229	-8.65329
188.79995	-41.47961	-11.25799
186.86900	-51.01033	-8.42548
186.91383	-47.18953	-8.43209
186.91383	-47.18953	-7.24839
183.01905	-55.94756	-7.68580
182.92639	-55.67630	-8.65358
181.76961	-56.71875	-8.30872
182.30465	-55.88853	-8.09039
181.53048	-55.72487	-10.38319
182.25683	-55.67257	-8.53898
181.31527	-56.05666	-8.63851
180.54707	-56.19491	-7.76689
180.88484	-56.61936	-7.55038
179.92833	-56.14111	-8.83249
180.41854	-56.20836	-7.53599
181.48863	-58.53014	-7.57539
183.38969	-58.03395	-7.44681
175.38192	-60.78765	-8.76015
298.38301	-154.24083	-8.62458
283.02805	-52.29489	-7.75475
174.19226	-81.37053	-7.20589
252.79638	-75.93412	-7.13791
183.61687	-55.67182	-9.27765
183.63779	-56.64626	-8.13533
183.70355	-55.68676	-8.12733
183.75436	-55.81231	-8.18856
184.11604	-56.96609	-8.87084
185.74211	-58.14753	-8.37053
183.91876	-51.72995	-8.18507
184.13099	-53.72517	-8.26427
183.87393	-54.11525	-7.74127
184.71087	-54.60695	-7.53827
183.50926	-55.64342	-8.05610
455.92604	-205.78322	-7.84135
189.20049	-52.63341	-7.97612
188.55783	-52.61024	-9.08500
195.08601	-47.09836	-7.40689
193.34337	-45.59709	-8.20852
178.57726	-55.34003	-9.01834
183.28807	-54.12272	-7.91935
182.64840	-55.64791	-7.82896
182.21199	-55.26605	-9.78475
181.11799	-54.84085	-8.31383
181.69787	-55.68751	-7.58108
183.01008	-55.70694	-7.85899
182.05357	-56.70007	-8.24148
179.87452	-58.66539	-8.82685
180.28403	-58.31268	-7.54108
178.86720	-56.42656	-8.59486
179.18404	-57.06772	-8.03255
186.69264	-56.56780	-10.32204
184.29539	-55.72189	-8.93754
183.86197	-55.24363	-7.94828
183.77230	-55.32060	-9.86957
183.91876	-55.25708	-7.69853
184.55544	-54.93501	-8.21575
184.77962	-54.62190	-9.69167
184.67201	-54.31178	-10.30275
185.10842	-53.88434	-8.23103
184.92011	-53.89406	-7.82440
184.85136	-53.93067	-8.54807
185.15326	-54.17204	-8.57345
184.72582	-54.49337	-7.80726
185.06060	-53.50996	-9.73872
184.86332	-53.49501	-7.67837
184.78560	-53.38591	-8.55717
184.80652	-53.54732	-10.89649
184.95299	-53.12287	-8.66779
184.53452	-53.10269	-8.54367
184.42990	-53.27307	-9.50911
184.54049	-53.09223	-8.18280
184.30137	-52.90691	-7.90738
185.24891	-52.40250	-9.67064
185.54184	-53.47185	-7.92589
185.13233	-53.42327	-7.61946
185.10244	-53.31268	-8.57438
185.10244	-53.31268	-8.33589
185.10543	-53.03395	-8.75171
185.58070	-53.27307	-7.45850
184.47473	-53.51818	-8.72272
253.47192	-144.20122	-7.54942
325.11146	-44.62638	-7.80946
250.59940	-127.47501	-8.28446
245.12339	-143.19091	-8.38173
181.26744	-43.75581	-7.53517
269.36790	-101.82488	-7.78102
183.66768	-53.90228	-8.08851
184.50463	-53.66614	-8.60057
183.81116	-54.58528	-7.69178
184.02338	-54.08013	-8.56384
184.35218	-54.29534	-8.20976
184.33425	-54.28563	-10.17401
184.28642	-54.55315	-7.97193
184.19675	-54.54792	-8.79419
184.16088	-54.25873	-8.73256
184.48669	-54.18624	-8.35023
184.38805	-54.16083	-8.03594
183.96659	-54.40071	-8.44726
183.88588	-54.78182	-9.68243
183.72148	-55.54702	-7.78463
184.13996	-54.83039	-8.08422
184.28642	-54.63386	-7.98875
184.38207	-55.11361	-8.70121
184.38805	-54.72727	-8.19263
184.15490	-54.82964	-9.11422
184.42392	-55.18011	-9.18201
183.67067	-55.46183	-8.28184
183.57203	-55.64791	-7.95049
183.51524	-54.97312	-8.29096
183.96061	-54.86327	-8.91225
183.89485	-54.67271	-8.18992
183.71551	-54.73100	-9.18061
183.65572	-54.74520	-8.47770
183.78127	-54.76388	-8.69807
184.10110	-55.21748	-8.41409
184.07420	-54.71979	-8.37498
183.96360	-54.13169	-9.56179
183.52121	-54.36409	-8.52454
183.65273	-54.25051	-8.59800
183.95762	-54.37082	-7.57165
184.01143	-54.36932	-7.99214
183.98452	-54.44704	-9.00842
183.90980	-54.32972	-8.03688
184.06523	-54.54269	-7.41311
184.18778	-54.21239	-7.69410
184.44185	-54.36708	-8.55288
184.38506	-54.41341	-7.79081
184.06523	-54.12048	-8.72637
184.69593	-54.37829	-8.17865
184.59729	-54.24229	-7.77343
185.04266	-54.12422	-9.01208
184.74973	-53.87239	-8.33358
184.78859	-53.79317	-7.87477
184.57337	-54.23481	-9.21695
185.42527	-54.50981	-8.04560
185.19809	-53.93889	-8.47857
185.52988	-54.08386	-8.04350
185.56874	-54.46049	-8.53930
185.26684	-54.22510	-9.20918
185.14728	-54.07415	-8.98436
184.65408	-54.34616	-7.64050
185.04266	-54.42462	-8.27549
184.65109	-54.42313	-7.86321
184.66604	-54.25200	-7.86877
184.56441	-54.13767	-8.34210
184.77065	-54.10553	-8.66389
185.53586	-53.69304	-8.35620
184.68696	-53.57572	-8.56873
184.90815	-54.06294	-7.68892
185.02772	-53.95757	-8.37503
184.88125	-54.02931	-8.98846
185.01875	-53.77225	-7.89263
184.78560	-54.04351	-7.97290
184.85435	-54.03679	-8.66964
184.92011	-53.83652	-8.73446
184.83044	-54.03230	-8.15714
184.68397	-53.99419	-8.88919
184.65408	-53.86715	-7.97970
185.22799	-53.62205	-8.45814
185.54782	-53.89331	-8.66330
176.94223	-60.14723	-7.72472
173.57651	-64.65105	-7.35631
180.03892	-67.90617	-7.35643
286.17855	-125.91695	-7.76892
284.67803	-125.61281	-7.54623
181.83238	-56.33241	-8.84881
182.37041	-54.94323	-8.71190
183.47040	-54.44853	-7.63415
183.20437	-54.33569	-7.73005
183.40464	-54.19297	-10.08091
